"","age","polygon","sex","length","weight"
"1",7,1550,1,55.6395776017404,1.31965258825215
"2",6,3498,0,61.1525450795434,1.73723666300274
"3",6,3270,0,56.3833207201927,1.37164295553094
"4",5,3135,0,53.8997625861245,1.20312409686001
"5",7,838,0,57.6608114571359,1.46404918561936
"6",5,1426,0,47.0211274464386,0.808659003481581
"7",6,1895,0,59.2729681938957,1.58637410381277
"8",5,380,0,50.6821095784253,1.00581895148276
"9",5,1634,0,57.6683465664969,1.46460600156622
"10",7,2001,0,56.3133675978622,1.36669670808363
"11",8,3372,0,74.2481215333543,3.05553599673355
"12",14,2299,1,87.6189966308978,4.94713392032551
"13",5,2272,1,51.0586550293635,1.02771939729026
"14",5,2244,0,52.6794625962864,1.12556083411322
"15",10,1476,0,73.7528437856035,2.99660091446
"16",5,3348,0,54.0040787887758,1.20991254898485
"17",6,2526,0,56.5032218636213,1.3801482312625
"18",15,3304,1,96.2686584115235,6.50629575701081
"19",6,2527,1,57.7523673162284,1.47082423434502
"20",7,1515,1,55.7162449174765,1.32495105723964
"21",7,330,1,65.3049676249297,2.10322715791004
"22",6,3958,1,59.5891496387785,1.61112487120858
"23",7,2553,1,72.7948285072772,2.88473032146679
"24",7,2831,1,59.6979371072299,1.61969901600291
"25",7,1864,0,61.5701223060215,1.77198251663972
"26",7,1217,0,61.5104271007957,1.76698769866853
"27",5,2455,1,49.9519864470315,0.964231304527137
"28",5,1825,0,47.7119774306625,0.843720238406767
"29",6,3499,0,61.1099929264277,1.73372129864652
"30",6,3950,0,71.7894840761462,2.7703185302351
"31",8,980,0,68.8750038312062,2.45556845674306
"32",6,3694,0,57.7092235174316,1.46762907532499
"33",7,1713,0,63.4672640003028,1.93558628255362
"34",4,1797,1,46.2571596456276,0.771016131547819
"35",7,1476,1,66.8998746409846,2.25621415581476
"36",7,3949,1,67.1461481676162,2.28046861237281
"37",6,2065,1,53.1227978801185,1.15334761498612
"38",6,3537,0,57.6602024045748,1.46400418501988
"39",7,1666,1,67.4192163077995,2.30756132688781
"40",11,592,1,82.0597432205186,4.08800513147343
"41",10,2745,0,82.1357818621051,4.09903811257564
"42",5,1436,1,52.4322218743017,1.11025727364525
"43",9,3871,0,77.9889806680931,3.52540832210771
"44",7,677,0,62.5943150234899,1.85912768739835
"45",4,1058,1,45.5590006065616,0.737638497132934
"46",6,2667,0,57.1324781857899,1.42535287803371
"47",6,1874,1,67.2299483898785,2.28876060032647
"48",10,2218,0,80.6031709052652,3.88040785632372
"49",5,3503,1,55.1280552787305,1.28465692348952
"50",12,1049,0,81.3163538468195,3.98116672464329
"51",8,1039,1,72.5073793317866,2.85170706711363
"52",6,2592,0,59.6860662458409,1.6187619552653
"53",8,2330,1,64.2880089674944,2.00932836139027
"54",6,1815,1,49.1168291587847,0.918063926238241
"55",5,1889,1,50.6495974646216,1.00394250044313
"56",4,3418,1,44.9339835090144,0.70857480667266
"57",6,1834,1,59.0366369859807,1.56803795315009
