"","age","polygon","sex","length","weight"
"1",7,2192,1,59.6267593643716,1.6140857246406
"2",3,2776,0,36.2154355606077,0.378245168600533
"3",7,4183,1,69.6219452809395,2.5338680302755
"4",3,2731,0,32.4866968676165,0.275712117252644
"5",6,4141,1,54.677274458856,1.25432662636262
"6",7,1266,1,70.1793467541801,2.59335404280792
"7",2,2919,0,22.6747646889505,0.0968327354586232
"8",3,975,1,32.4394581809217,0.274547085233113
"9",3,1032,0,37.2309819742952,0.409944207176453
"10",5,2018,1,49.1947052945981,0.922306187407736
"11",2,1898,1,22.490181826367,0.0945566805962251
"12",2,2657,0,23.6427161526977,0.109358369588556
"13",3,1631,1,31.7028874226461,0.256797178100274
"14",3,1550,0,36.7810055885429,0.395692079505421
"15",7,2200,1,67.8893791674297,2.35470242641793
"16",4,2200,0,57.7883373000693,1.47349159972262
"17",4,527,1,39.5405771055204,0.488413686998545
"18",10,1398,0,80.2491132932268,3.83101445403843
"19",7,2963,1,65.4221546142788,2.11422877104728
"20",3,1224,0,37.4721603026436,0.417719830546499
"21",4,434,0,46.6007674838326,0.787800980136653
"22",4,1959,1,43.2085823380779,0.632268340482048
"23",3,3206,0,37.7252347849407,0.425982407279342
"24",4,3020,0,45.1739892006966,0.719644575818255
"25",5,2956,1,52.802912523403,1.13325360860972
"26",2,2827,0,23.8912366586414,0.112737162373162
"27",3,2668,1,32.2153788427197,0.269064698631281
"28",2,2903,1,22.9151967863878,0.0998509808537985
"29",4,155,0,44.1034153468979,0.671130308426963
"30",9,3693,0,68.8881416044236,2.45693173425291
"31",11,3255,1,81.5569764338136,4.01554534972967
"32",6,3472,0,60.059733683886,1.64842952793901
"33",6,1136,1,54.9286378694052,1.27118066591711
"34",6,2410,0,58.4520100818878,1.52327770669316
"35",3,436,0,32.2547929892109,0.270023758937785
"36",3,2379,0,38.5572898130212,0.453902525944121
"37",3,1472,0,38.2328729333464,0.442878055339462
"38",5,3028,1,56.9650504363491,1.41323173135589
"39",4,2256,0,46.9832369543193,0.806764212269298
"40",8,3331,0,72.5380207551331,2.85521539267246
"41",7,3156,1,68.0993997473758,2.37596282525604
"42",2,3510,0,24.8885738866938,0.126985087015483
"43",3,1921,1,34.9159422295457,0.340088420385196
"44",3,1665,0,37.6320662000792,0.422928207340405
"45",7,1395,1,73.0336343679433,2.91235533439754
"46",3,2293,1,27.4718886812689,0.169261534025583
"47",4,2663,0,44.2213081720375,0.676364181051957
"48",2,3207,1,26.0374173530758,0.144804676281838
"49",4,2144,1,38.3839451949829,0.447989723543358
"50",6,2016,1,55.1300490669592,1.2847921312147
"51",4,3588,0,42.6086557755736,0.607059667716192
"52",8,4151,0,75.4161136104618,3.19752064166741
"53",4,3135,0,41.5834859200599,0.565525880138321
"54",3,3467,1,34.8290865747563,0.337632428096011
"55",9,1659,1,77.1704406705702,3.41881056708124
"56",5,830,1,49.1027738823265,0.917299639558225
"57",8,3074,1,68.2046528476356,2.38666482908947
"58",3,1851,0,31.0458641439602,0.241614840178586
"59",3,1944,1,32.6125539757714,0.278831917180437
"60",4,3824,1,50.2746197226552,0.982466331948457
"61",4,4419,0,43.1433324720076,0.629493886372094
"62",3,1827,1,31.1976606862317,0.245068669648856
"63",7,2814,1,66.230212246547,2.19111954294266
"64",2,1836,1,22.9505891363001,0.100300420665728
"65",2,925,1,25.8862074813089,0.142371089987501
"66",3,2523,0,32.15010675831,0.267481361782154
"67",10,1226,1,81.1418021436411,3.95634917378918
"68",3,2441,1,31.9584391987879,0.262867362313334
"69",6,2921,1,59.2928575506118,1.58792364036626
"70",4,4024,0,46.3906343241497,0.777508042218371
"71",2,2642,0,25.9133119663978,0.142805321886496
"72",3,2191,0,38.9504529270697,0.467502669920218
"73",2,984,1,23.4966434800814,0.107403798854076
"74",2,2516,0,28.6365015493714,0.190998417660121
"75",6,2954,1,59.2085094025291,1.58135908046205
"76",6,3145,0,56.8118965239893,1.40220338561523
"77",2,1424,0,23.3746360428735,0.105788928932506
"78",7,773,0,54.0610102066933,1.21362798307221
"79",3,2171,1,35.9223420955472,0.369405876940419
"80",7,2130,1,65.3559081726315,2.10800487071928
"81",4,2233,0,47.8756964504196,0.852172744708663
"82",3,1176,0,36.1596866165236,0.376553284204759
"83",8,785,1,84.1186420233913,4.39368726528552
"84",8,3129,1,71.9932781010916,2.79326575200612
"85",10,3475,1,76.8194660010105,3.37375950662252
"86",3,1582,1,31.8569057228249,0.260444465402285
"87",3,3036,1,36.0781879961061,0.374088891737186
"88",12,2410,1,89.4827838657898,5.25962270845185
"89",3,1891,1,37.7689971300927,0.42742198233986
"90",3,2129,1,35.6289624764696,0.360694837685228
"91",2,2119,0,24.7100299035215,0.124352323300865
"92",4,2773,0,41.8385674690553,0.575680065255872
"93",4,2649,0,50.7623448130548,1.01045961052815
"94",11,3068,0,82.0172382946563,4.08184629489698
"95",4,109,1,49.1424563323698,0.919458535936297
"96",4,1877,1,48.3866239134028,0.878907902787682
"97",4,2211,0,38.3729780662338,0.447617343959015
"98",5,2770,0,53.2317490771698,1.16024452562487
"99",2,3862,1,24.824939531813,0.126042597673945
"100",5,1825,0,52.5532549883756,1.11773172943136
"101",3,4233,1,33.8992551902192,0.31206570231399
"102",2,1476,1,24.3794478379894,0.119572726705722
"103",6,2215,1,63.5941767046937,1.94687097994125
"104",2,1305,0,23.6979004982502,0.110102812192008
"105",6,3856,0,56.6097843929895,1.38773631256287
"106",4,1848,1,46.0912001031139,0.76299398182688
