"","age","polygon","sex","length","weight"
"1",14,597,0,102.159387234663,7.73379182872857
"2",9,583,1,73.0500247293267,2.9142577090154
"3",9,2900,1,72.6049309385524,2.86288619684271
"4",12,2895,0,94.3753786188302,6.14089288954
"5",10,3454,0,87.3220219641677,4.89849754493932
"6",10,3273,1,78.7862435411713,3.63131005549418
"7",10,829,0,83.8964195220307,4.35999565832752
"8",10,1880,0,77.9773528443885,3.52387897604391
"9",10,2201,1,81.4736597693881,4.00361963252942
"10",11,3453,1,80.855042945507,3.91579891247928
"11",9,1782,1,75.4301452110185,3.19925215792955
"12",13,1734,0,91.5270236675187,5.61695913626697
"13",18,1700,0,98.4013941271233,6.93467842695692
"14",19,687,0,101.833802129661,7.66228473006394
"15",15,1310,1,94.2445814457796,6.1161591826814
"16",11,3084,1,87.3824688104064,4.90837153795008
"17",11,761,1,86.9544011468537,4.83872732737455
"18",11,1258,1,77.9335425736097,3.51812075437619
"19",13,2827,0,88.9014494566154,5.16080458588608
"20",12,735,0,95.3133868627686,6.32019590332051
"21",9,1930,0,88.2031431835901,5.04372390367241
"22",9,1135,1,74.7379081703551,3.11456081636098
"23",11,1752,1,88.5763872073369,5.10608401471572
"24",9,1825,1,75.7785542590209,3.24244384036987
"25",17,3497,1,102.209033114985,7.74473370856726
"26",9,2270,0,81.1388369085747,3.95592845982757
"27",14,2634,0,93.3511737398104,5.94896280137249
"28",18,1732,0,106.466441512766,8.72131061844408
"29",10,3277,1,77.7946337181463,3.49990405199361
"30",10,2500,1,76.6813528959719,3.35613873980319
"31",16,1940,0,90.3771746705818,5.41406765149952
"32",9,2767,0,74.0270991682912,3.02914256450967
"33",17,761,1,89.5844698433606,5.27703437661446
"34",11,1193,0,87.0647146572215,4.85661226076107
"35",11,2562,0,84.8502911113516,4.505820585907
"36",10,2670,0,89.7851564309209,5.31150882242884
"37",12,2527,1,92.8326887756314,5.85332164618412
"38",11,3814,1,86.8422787912962,4.82059348373096
"39",12,2023,1,89.3431749145831,5.23577898382727
"40",12,2744,0,89.4998258284313,5.26253816578129
"41",14,2068,0,83.5454681733692,4.30713332805844
"42",10,3321,0,78.8203498109577,3.63588641022425
"43",18,3187,0,105.796113906838,8.5624797486832
"44",10,3548,1,80.4160988907758,3.85425831508377
"45",12,378,0,86.0914203545152,4.70030365265396
"46",11,2053,0,74.8043642530374,3.12262670717763
"47",10,669,0,82.4143980151882,4.13963146365566
"48",12,2056,0,89.8556748425471,5.32365765593944
"49",9,3654,0,82.3659650552922,4.13255609905876
"50",10,3990,0,78.9825676930636,3.65770451115368
"51",12,3692,0,91.8274153610414,5.67077288769003
"52",15,1189,0,96.0192290771332,6.45736135282639
"53",10,925,1,78.4947056320846,3.59234590238047
"54",9,1888,1,78.0044902651991,3.52744889524371
"55",10,1478,0,78.8680308556827,3.64229056133304
"56",10,1392,0,73.7853116440611,3.0004413399185
"57",14,2403,0,93.5120143559601,5.97883894744458
"58",18,1474,0,100.071500677242,7.28275978905881
"59",22,2958,1,98.2020907214743,6.89388478820735
"60",9,1219,0,77.2509070170658,3.42919454404226
"61",9,1769,1,78.7745154735458,3.62973726582675
"62",13,2257,0,90.534218812115,5.44148971435978
"63",10,2505,1,75.7316691838358,3.23660942809666
"64",10,633,1,80.4049303641575,3.85270081138808
"65",9,4186,0,73.0175354605784,2.91048758153121
"66",10,2686,1,80.0512587134956,3.80359305339559
"67",9,1853,1,72.12628077437,2.80830893175409
"68",9,431,1,74.8596921400348,3.12935239850797
"69",14,867,0,91.0040173564926,5.52406688239882
"70",10,3323,0,76.8225723934211,3.37415652344971
"71",11,2807,0,93.8208495243848,6.03648083068383
"72",11,1709,1,81.1960445886755,3.96405039212235
"73",11,2291,0,93.9746382812739,6.06531993021045
"74",9,1479,0,55.6312286780984,1.31907643630883
"75",15,4100,1,96.2695721812136,6.50647547127771
"76",9,1100,1,76.901816300733,3.38429477346183
"77",14,729,0,95.8823286545703,6.43060646279701
"78",9,1913,1,83.1917159834468,4.2542766226353
"79",10,3778,0,80.9141453453746,3.92413408331017
"80",12,2367,0,87.1302083033348,4.8672511272966
"81",12,996,0,82.8893962987661,4.20944371636482
"82",9,3787,1,78.9813203080974,3.65753641246955
"83",11,2062,0,85.3053745325151,4.57650553473862
"84",9,2958,1,75.7456413950821,3.23834741866568
"85",16,817,0,105.187418082246,8.41990766435545
"86",17,3453,1,100.159198607486,7.30134773148744
"87",9,3474,1,79.6018842676367,3.74179187956447
"88",10,2550,0,93.7550984062917,6.02417842918391
"89",14,3374,1,89.8774818759116,5.32741823599345
"90",9,835,1,77.4616216943288,3.45648476667112
"91",9,2722,1,85.8732486154794,4.66572516427866
"92",10,836,0,83.4569563554297,4.29386793321684
"93",11,3729,1,93.7706317873561,6.02708332547659
"94",9,1834,0,82.1863069090083,4.10637994348605
"95",16,2954,1,95.8429610986285,6.42292622794614
"96",11,2317,0,85.7460222472395,4.64563808738817
"97",10,2231,1,68.1067546218282,2.37670963401556
"98",10,1385,0,86.2834019974273,4.73086998006482
"99",9,879,0,81.7944207060913,4.04966031990523
"100",10,3151,0,82.7713742434033,4.19202600043979
"101",20,2343,1,110.778901068596,9.78954953518054
"102",10,283,1,81.8152115380855,4.05265648121941
"103",9,2399,0,73.6070439936689,2.97939491762611
"104",10,1348,0,85.9968511530993,4.68529460721193
"105",12,1298,0,90.7766048743229,5.48399232205523
"106",13,1549,1,86.6183131590591,4.78450459188275
"107",11,2716,0,81.8750859855097,4.06129309958336
"108",9,4227,1,79.3739922094721,3.71070404463886
"109",12,3745,0,94.7176067692696,6.2059185203608
"110",9,3615,0,83.7638280724742,4.33997421064029
"111",10,1135,0,71.1074717121994,2.69442454089718
"112",10,3211,1,86.6228165339028,4.78522849409444
"113",10,2232,1,77.5954105669511,3.47388588551426
"114",11,2814,1,80.3526540911314,3.8454161306238
"115",10,1976,1,73.1947866327473,2.93109516532566
"117",11,2418,1,86.1043091784714,4.7023516736965
"118",10,1555,1,83.5966607292655,4.3148178938426
"119",16,1354,0,94.0111783928548,6.07218535107872
"120",9,1825,1,78.4696447178126,3.58900937066122
"121",9,918,1,78.3573098224272,3.57407844661818
"122",10,2243,0,78.7649491383336,3.62845470590324
"123",11,2699,0,84.4525899651494,4.44463842310958
"124",10,1944,1,80.9747293634629,3.93269028378555
"125",12,1944,0,91.9701065649536,5.69645344208583
"126",12,1959,1,86.1344295916563,4.70714006032583
"127",11,2775,1,76.0330370148873,3.27423230237315
"128",12,1310,0,87.4928544654483,4.92643672924144
"129",11,2082,0,86.8220312997035,4.81732356611922
"130",11,1654,1,83.3786739292529,4.28215800298731
"131",11,2826,1,96.6168564783275,6.5750132666507
"132",9,2059,0,86.1464921181735,4.70905859516688
"133",12,2356,0,80.6963566328079,3.89347699712024
"134",12,3148,1,85.6728085703636,4.63410455304334
"135",9,1464,1,65.9519878894483,2.16444146899
"136",14,2139,1,87.7113995917938,4.96233140045654
"137",10,4463,1,82.8551191439977,4.20438020299656
"138",9,332,0,73.0189077293707,2.9106467578845
"139",23,3269,1,111.837865233305,10.0643630107519
"140",11,4257,0,86.4439429503372,4.75653041560997
"141",15,1225,0,100.796801321626,7.43742722146834
"142",10,4097,1,72.1094189810814,2.80639885364257
"143",16,2199,1,94.1956458091696,6.10692230385708
"144",10,1098,1,75.890323437075,3.25638030996316
"145",10,3143,0,80.5470305395839,3.87254818176908
"146",10,4113,1,84.0846343065582,4.38852025097227
"147",9,3032,0,65.9428561824588,2.16356949107664
"148",13,3131,0,89.8833571045433,5.32843170569377
"149",9,2322,0,74.985442307626,3.14467401180304
"150",13,2841,0,90.8946047434377,5.50476231873408
"151",10,149,0,88.6195870481142,5.11333417138141
"152",14,235,1,92.9712379442371,5.87877923176983
"153",9,3302,1,75.7576575392455,3.23984258567014
"154",10,884,1,74.8046370883781,3.12265984990616
"155",12,999,0,87.2021341652755,4.87895246176871
"156",9,2808,1,82.6214327847784,4.16996592681003
"157",10,3872,0,71.0764109243845,2.69100100362189
"158",12,3205,0,82.8616504960523,4.20534472338628
"159",13,4330,0,90.2222880224426,5.3871113141167
"160",14,3549,1,85.0825315002418,4.54180264027262
"161",13,3404,1,101.133477835728,7.50994864415762
"162",8,2533,1,70.3415067698857,2.6108302512373
"163",8,2505,0,72.560564826737,2.85779841055257
"164",8,431,0,56.8251743800773,1.40315725651632
"165",8,2910,0,69.7808923427109,2.55073860326589
"166",8,3278,0,62.6155392271009,1.86096270123566
"167",8,1620,0,72.3549957797708,2.83430175509786
"168",8,1056,0,68.5269089062517,2.41962804168153
"169",8,326,0,65.9137300243856,2.16078980288967
"170",8,2572,0,76.7715266869225,3.36763644277553
"171",8,2647,0,64.8298767531373,2.05901023506978
"172",8,4231,1,76.7976995230785,3.37097847156608
"173",8,2117,1,70.7425563251581,2.65438347823272
"174",8,3370,1,72.3617504705555,2.83507179768299
"175",8,4181,0,76.9746402115831,3.39362927789463
"176",8,724,0,71.9113967168196,2.78403096968244
"177",8,2195,0,69.2661849277642,2.49637356570921
"178",8,2492,1,71.3220898690419,2.71815801918609
"179",8,1577,0,72.3860363159111,2.83784154660098
"180",8,2351,0,71.2321870155804,2.70819951319589
"181",8,785,1,67.9107669951011,2.35686178374738
"182",8,1542,1,62.9042222762811,1.88603998261753
"183",8,1588,1,72.874323275818,2.89390707501921
"184",8,2762,0,68.6341731541138,2.43066589135806
"185",8,3624,0,63.8622656176296,1.9708504077168
"186",8,1513,1,75.9247793074353,3.26068451767514
"187",8,2329,0,70.0300060716707,2.57732746863919
"188",8,3088,1,67.3354468694227,2.29922772598377
"189",8,2503,0,71.77896521785,2.7691374763954
"190",8,3150,1,73.9214855989244,3.0165837159361
"191",8,1383,1,71.3289927774048,2.71892364378491
"192",8,2857,0,73.2718339647277,2.94008262313566
"193",8,2505,1,72.1356221049144,2.8093674705669
"194",8,1506,0,72.7438390868032,2.87885424812723
