"","age","polygon","sex","length","weight"
"1",9,2265,1,77.4768119635733,3.45845758844792
"2",9,3268,1,76.400057518143,3.32043750049485
"3",8,4023,1,71.8032998322809,2.77187026088327
"4",8,917,1,71.9424944269774,2.78753588138917
"5",12,2343,0,77.3584088528886,3.44309965413572
"6",11,2659,1,89.3748264237728,5.24117849271023
"7",9,3136,0,75.2670649584765,3.17916581556985
"8",11,882,0,80.4174420817477,3.85444565723275
"9",9,2059,0,72.4593295958568,2.84621125577922
"10",9,3299,1,87.0715797829871,4.85772672321212
"11",11,4101,1,82.9740009244296,4.22195886714002
"12",8,1713,0,76.9917880480797,3.39582972759126
"13",16,882,1,100.582147748811,7.39143085550099
"14",10,3623,0,81.3560264419489,3.98682153961473
"15",9,3207,0,74.0558209658533,3.0325638908156
"16",10,3581,1,86.2441917340499,4.72461655416648
"17",9,1468,0,87.6304751884336,4.94902013026594
"18",8,2887,0,74.0224819152876,3.02859279610869
"19",12,2926,1,75.165826860008,3.16673821819538
"20",9,2003,1,80.5522859785241,3.87328350170411
"21",14,3736,0,103.128195038548,7.94915504652471
"22",11,2517,1,76.8564148616304,3.37848379444546
"23",10,1988,0,72.6249771697166,2.86518699329196
"24",9,1621,0,80.3730476033997,3.84825688310158
"25",9,4103,0,79.0788032086025,3.67068858503337
"26",8,2166,0,64.8848845934266,2.06409830129023
"27",13,3784,1,98.9740112614864,7.05276308531054
"28",9,739,0,75.8402512858299,3.25013197543759
"29",8,784,1,76.9305938485626,3.38798143742643
"30",14,1097,1,92.1060140745389,5.72098397825755
"31",12,727,1,87.4476920193165,4.91904039273109
"32",17,871,0,94.2711775515017,6.12118319236717
"33",9,2274,0,73.8834271806416,3.0120664582403
"34",9,1511,0,84.1230563898675,4.39435826143419
"35",12,2281,1,89.0101321145069,5.17918556921481
"36",8,1671,0,76.8454295978823,3.37707876342499
"37",9,1516,1,71.7312788509976,2.76378741240346
"38",13,2902,0,82.7668142539711,4.19135398728032
"39",8,1595,1,72.2813671900136,2.82591691262272
"40",14,2419,1,99.8371537395431,7.23324143663888
"41",11,938,1,86.8302545283854,4.81865142069339
"42",10,2191,0,82.1595060081046,4.10248441137506
"43",8,2810,0,65.8068309101496,2.1506078544494
"44",8,3195,1,77.077510524712,3.40684387520053
"45",11,3324,1,94.2878070179766,6.12432587778257
"46",9,2755,1,70.7373185924345,2.65381161979964
"47",9,628,0,75.1459215603998,3.16429847793395
"48",9,2611,0,71.9104104251449,2.7839198556252
"49",10,1904,1,75.7791576995212,3.24251897789633
"50",15,3315,1,90.3727047997966,5.4132884812488
"51",9,2667,0,69.9324946864304,2.56689814596766
"52",11,191,0,86.2185955216383,4.72053728553301
"53",12,1100,0,79.4727278371937,3.72415214010319
"54",9,2649,1,77.0961307680455,3.40923941330993
"55",10,3991,1,77.5346492439023,3.46597591422672
"56",10,2397,0,80.1348354743369,3.81516049573003
"57",9,4031,1,77.9063542602365,3.51455035433697
"58",10,3325,1,79.0756434779622,3.67026179533154
"59",13,1973,1,89.1276030254559,5.19910113243987
"60",9,1604,1,70.1427568910109,2.58942135019687
"61",9,424,0,77.8273243717462,3.50418556594808
"62",8,2036,0,74.276857059437,3.05897850174912
"63",9,2023,0,72.2338678638197,2.82051632663656
"64",11,3016,1,79.5266501448873,3.73151001042788
"65",8,3364,0,72.3048118321301,2.82858502516646
"66",10,1661,0,67.5770700661852,2.32331885752938
"67",12,1148,0,87.8652667451369,4.98770581226815
"68",10,2719,1,81.1372780708559,3.95570730033867
"69",11,3693,0,72.3074548778854,2.82888592009568
"70",12,583,1,76.8895945656845,3.3827298556896
"71",10,3862,1,83.3444490202205,4.27704503894907
"72",9,2207,0,83.2807666628227,4.26754200421747
"73",10,2081,1,83.0015985707053,4.22604652878129
"74",10,1922,1,70.1311888548973,2.58817882811816
"75",8,3195,1,70.8760551162131,2.66898626221809
"76",14,2142,1,77.9867966521342,3.52512103683504
"77",8,1307,1,75.7916268793086,3.24407183635691
"78",8,2562,1,70.1184748631893,2.58681367049067
"79",17,1564,1,97.6824277653093,6.78826112051557
"80",13,3511,0,91.0658225708109,5.53499129547729
"81",9,1313,1,81.4862346931133,4.00541808078101
"82",10,2951,1,76.8706120604199,3.38030020485617
"83",9,880,0,74.7154014405704,3.11183223845961
"84",13,1518,1,89.445001200889,5.25316281216438
"85",11,2240,1,83.5514092704878,4.30802469095591
"86",10,2434,0,79.189217524257,3.68562288209357
"87",13,2453,0,93.6814301186614,6.01041424230724
"88",11,3025,0,90.4865135894713,5.43315011081935
"89",9,4230,0,75.9050825532083,3.25822355347234
"90",8,2691,1,71.6631262406145,2.75615296829206
"91",9,2110,1,66.5719387031002,2.22418081636674
"92",9,1428,1,78.9685587078203,3.65581693939702
"93",12,2064,1,92.0784925760236,5.71601091625384
"94",10,3377,1,82.8120845838833,4.19802868469129
