"","age","polygon","sex","length","weight"
"1004",4,3773,0,53.6945364958077,1.1898419309821
"2218",4,3899,1,42.5907149710406,0.60631614575248
"121",5,3728,1,42.8466052487001,0.616977693273326
"2734",11,3687,1,82.1449444565481,4.10036889568561
"2126",5,3813,1,58.0661833502339,1.49420241208245
"1861",4,3899,0,39.4326354455941,0.4845438369463
"1397",9,3728,0,81.7602926787729,4.04474529156327
"122",4,3897,1,45.973809034138,0.757352745011732
"2813",8,3897,1,71.0247293240311,2.68531095866929
"1226",4,3940,1,40.082462758352,0.508147721467162
"175",5,3938,0,48.4758589739932,0.8836330049474
"3349",14,3536,1,93.9236127917046,6.05574141923635
"3506",5,3729,1,52.7721137948872,1.13133116739065
"1675",7,3729,0,68.2745484396023,2.39378917774021
"2061",4,3940,0,44.8068907205625,0.702758450297102
"752",4,3814,0,38.1112269435392,0.438789991555925
"1658",5,3980,1,53.6402490440851,1.18634463642348
"75",3,3940,1,38.1121067521921,0.438819469322471
"1691",4,3729,1,47.3979782447951,0.827663405198436
"1097",6,3854,1,56.231606367211,1.36093038822379
"619",4,3897,1,44.556949988952,0.691411595678538
"1493",10,3815,0,83.5135390182116,4.30234496230642
"102",6,3813,1,64.2660046623387,2.007327672233
"120",8,3940,1,75.1270113259358,3.16198184324737
"3496",4,3813,0,42.3000313174279,0.594352494647993
"1410",5,3815,0,57.6005930945201,1.45960426895886
"2874",7,3687,1,66.2625916053005,2.19423824516064
"3256",7,3898,0,71.4913521534027,2.73697230390888
"2310",5,3536,1,46.4389366587149,0.77986617064704
"1937",10,3981,1,83.7512756699746,4.33808191789774
"1074",7,3940,1,57.732827657759,1.46937659422641
"2041",5,3773,1,50.0706906382155,0.970914323567829
"186",9,3980,0,75.6451113017884,3.22585621531148
"207",8,3646,0,67.2201475915679,2.28778979630255
"3062",8,3898,1,73.4152091358063,2.95685523520105
"450",6,3813,1,63.2913503744922,1.92001569153069
"2743",14,3813,1,86.9394969499914,4.83631425661716
"3076",11,3728,0,92.0885574791699,5.71782928840934
"2465",3,3897,1,39.6002447195754,0.490561528291042
"3336",5,2755,1,49.9163370359539,0.962230163119311
"2199",4,2000,0,40.9279372805929,0.539971042077049
"1287",7,2753,0,72.1964583963094,2.81626771096614
"1092",6,2543,0,63.9311345214217,1.97704157703837
"1925",15,423,1,92.7608959796844,5.8401586570587
"1967",4,2251,1,38.8528864266086,0.464103084627085
"2368",5,2959,1,53.1174402664532,1.15300915928477
"1815",4,2959,0,44.4182791790344,0.685168388454206
"295",3,2250,0,38.0768993200304,0.437640867607442
"855",9,2758,1,83.9577796107234,4.36928157750918
"1385",5,2151,1,55.37050356788,1.30116700602754
"2903",4,1667,1,45.4865365139809,0.734229509973141
"2050",4,2959,0,47.5757809017195,0.836730747256509
"1335",8,2688,0,68.2749409494509,2.39382922501746
"2739",5,2494,0,52.9663148764477,1.1434889731046
"1352",9,2154,0,83.8243429569167,4.34910451862095
"544",8,2753,1,75.4602157897088,3.20296497569705
"2257",3,1623,1,39.0645237855086,0.471498005925956
"1295",5,2251,1,52.18236406395,1.09493111880073
"2203",6,1889,0,59.5990319883489,1.61190252088607
"477",3,2761,1,41.4555857674824,0.560479042995153
"3339",5,2558,0,46.0064458037587,0.758918350252111
"666",4,2958,0,40.5383264702357,0.525148596842625
"816",3,2959,0,39.4940944624395,0.486744746098823
"1501",9,2374,1,76.8894288650129,3.38270864200491
"668",6,2202,0,52.5517779282971,1.11764031443385
"1547",11,2001,0,83.471944587459,4.2961123526537
"1320",9,2887,1,78.1636690364187,3.5484366180499
"2311",6,2251,0,61.1880010548508,1.74016936085865
"1737",5,2485,0,50.2944886720093,0.98359665003215
"2007",6,1888,1,64.6349266338866,2.04104421209717
"3194",4,2485,1,40.6535436398558,0.529503763699284
"557",4,2423,1,43.481293622594,0.643951016825515
"1725",8,2886,0,75.2585090304308,3.17811428678906
"2426",11,2491,1,71.3392649590502,2.72006322774224
"512",4,2755,1,44.1610548623571,0.673685890672337
"3233",9,2250,0,68.9230576297895,2.46055730687499
"1882",4,2753,1,40.4927523044225,0.523432421152029
