"","age","polygon","sex","length","weight"
"301",7,3449,1,67.7349932531268,2.33915382588714
"4329",4,3349,0,46.014990199237,0.759328580544768
"3208",5,3308,0,46.6094749179853,0.788229414335205
"5439",4,3497,0,43.087670465444,0.627133438258747
"4110",4,3307,0,48.6538638630995,0.89310831306649
"2373",5,3308,0,54.4038134134652,1.23615825022612
"1088",7,3401,0,66.440016187917,2.21137908761727
"3116",5,3454,1,59.9527088532098,1.63989606676853
"1465",6,3455,0,60.1296750147801,1.65402190900169
"2188",5,3497,1,59.3457405511442,1.59204847144493
"1928",6,2010,0,66.7697649645022,2.24346883701664
"2905",5,3260,1,45.9882389155518,0.7580446932994
"1846",6,3449,0,62.7232733564514,1.87029557156648
"4575",4,3453,0,44.1191014030755,0.671825154949434
"1658",6,3497,0,62.9470765513344,1.88978143963654
"341",7,3262,1,58.756671557406,1.54649705120437
"3120",5,3253,1,56.0029947197065,1.34489204942606
"4529",4,3301,0,46.061160074739,0.761547789416142
"1915",6,3355,1,57.3727782355152,1.44286865297409
"2284",5,3253,0,47.9294045280128,0.854957649283473
"2058",6,2010,0,61.4466935423969,1.76166519314912
"8218",3,3301,1,40.4678268542142,0.522495368500954
"1301",7,3310,1,70.002689190471,2.57440299476007
"1827",6,3262,1,57.8919686549107,1.48119416110628
"4316",4,3457,0,43.9042461149259,0.662348673181053
"4531",4,3355,0,40.658161627807,0.529678814273788
"5133",4,3302,1,49.9318251772526,0.963099238069437
"452",7,3355,1,70.3349419791939,2.61012125793311
"5290",4,3352,0,43.565152792205,0.647571725270805
"859",7,3402,1,64.0842198066738,1.99084931541806
"1067",7,3352,0,66.5416975632615,2.22124193801004
"3118",5,3407,0,49.7756558542524,0.954359781856236
"2873",5,3401,0,51.8429840337857,1.07433706538292
"34",9,3449,1,73.2257147548857,2.93470071554615
"1720",6,3399,0,60.5378812776601,1.68690990224138
"1142",7,3452,0,55.1164828552937,1.2838723299509
"291",7,3353,0,65.3849233990217,2.11072938962671
"2822",5,3357,1,45.7731939759963,0.747775667214977
"1180",7,3261,1,61.8808494336213,1.79813138322934
"1583",6,3307,0,49.7019696631049,0.950254338225197
"500",7,2010,0,64.5479094953323,2.03305830168075
"543",7,3399,0,74.9774106311169,3.14369395003816
"1549",6,3355,0,56.3825295153101,1.37158694540429
"891",7,3450,1,63.0249495788431,1.89659272457584
"6056",3,3404,1,39.6112132244006,0.490957032316924
"5206",4,3358,0,41.4274632859173,0.559373332169953
"1926",6,3407,1,65.1396450171401,2.08777052924746
"1426",6,3355,0,56.231783409834,1.36094285710684
"1093",7,3401,1,63.0542653092746,1.89916103896918
"413",7,3402,0,69.7769863837923,2.5503231455008
"4815",4,3302,0,46.6713801707166,0.791279764164091
"809",7,3455,0,58.6717436930981,1.54000120905279
"607",7,2010,1,68.2733049026131,2.39366230415702
"4140",4,3356,0,40.3137604799593,0.516727792140775
"2914",5,3356,0,52.6715564379039,1.12506933369891
"3759",4,3455,0,40.9368282206731,0.540312456119315
"609",7,3407,0,63.7843614217724,1.96386233968705
"577",7,3253,0,62.1249486656629,1.81884993941024
"5205",4,3302,0,42.7197934785136,0.611678894355939
"2933",5,2010,0,45.8367798782414,0.750802510606052
"3206",5,3402,0,52.0348112032163,1.08594586544674
"4725",4,3303,1,44.4587324140359,0.686985826029688
"1159",7,3301,0,65.16851760443,2.09046454349403
"3131",5,2010,1,47.1722035544956,0.816242910346507
"4835",4,3253,1,42.2695706619165,0.593107874201406
"2013",6,3260,1,57.7056061107296,1.46736138331681
"937",7,3496,0,64.4122524193846,2.02064946377307
"2851",5,3301,1,47.5355051359062,0.834671135154377
"702",7,3307,1,68.0522938826179,2.37118338100652
"1665",6,3402,1,59.1693231538155,1.57831540375844
"7014",3,3355,0,38.4730005672742,0.451021055080138
"1723",6,2010,0,60.4734137949022,1.68168766476884
"1715",6,3303,0,61.4738728658382,1.76393369911786
"1739",6,3253,0,57.7503811916035,1.470677045056
"133",12,3497,1,87.8603854407068,4.98689952567327
"3284",5,3350,0,50.4302304843468,0.991341662811108
"1222",7,3310,1,62.7644646316401,1.87387202107789
"2750",5,2010,0,58.4418747894266,1.52250921886765
"608",7,2010,1,61.9667889981869,1.80540796067018
"5286",4,3350,0,45.101185514039,0.716274750717294
"929",7,3455,0,68.7010009084961,2.4375593707899
"4621",4,3303,0,41.1084471257601,0.54693045046203
"692",7,3450,0,61.6137649862676,1.7756400455774
"793",7,3450,0,69.889859755416,2.56234684782893
"220",9,3351,0,72.2468051809259,2.82198660389834
"1021",7,3450,0,62.2081430149204,1.82594690873107
"1661",6,3496,1,56.2794102058683,1.36429987471908
"1149",7,2010,1,64.3925677034037,2.01885300241944
"1037",7,3405,0,59.9432488731978,1.63914318760892
"443",7,3407,0,72.5522111546872,2.85684109834663
"915",7,3301,0,68.1776936457737,2.38392064336775
"4029",4,2010,0,43.2021730459813,0.631995459701395
"2558",5,3497,0,57.9034932819214,1.48205237611001
"5074",4,3402,1,44.3785725955085,0.68338756738998
"4821",4,3302,1,45.5410304791091,0.736792147270941
"825",7,3454,0,67.243052297352,2.29005901147224
"2940",5,3303,0,50.9349406382096,1.0204898178593
"8204",3,3355,0,39.3897090293333,0.483010479849381
"2264",5,3253,0,49.7885003648052,0.955076606137532
"1646",6,3452,1,61.8795239920546,1.79801930794591
"4219",4,3310,1,44.4229276889467,0.685377070815821
"788",7,3497,0,67.0004779927229,2.26610159875331
"4804",4,2010,1,43.816698417896,0.65851256774182
"3430",4,3407,1,45.0719588638218,0.714924871483433
"4188",4,3355,0,43.106519774294,0.627932125574823
"1359",6,3405,1,57.2358211560405,1.43286847083186
"1653",6,3303,0,63.5883564102873,1.9463525145105
"5186",4,3407,0,43.1248190000154,0.628708143044507
"4093",4,3406,0,43.9202250262323,0.663050405146945
"2962",5,3310,1,55.7381552350955,1.32646783778116
"722",7,2010,1,59.0062740974005,1.56569233287452
"225",12,3449,1,83.5015774569832,4.30055200564553
"3582",4,3404,1,42.2184323057925,0.591022213167054
"2531",5,3352,0,53.3574808346382,1.16823727128655
"656",7,3310,0,64.6380601177617,2.04133216781867
"2265",5,3303,1,54.6700247776688,1.25384272071841
"4854",4,3451,1,45.5501733386205,0.737222674311184
"506",7,3449,1,62.6609167175748,1.86488996019765
"3305",5,3449,0,53.0324240277184,1.14764716326933
"1873",6,3405,1,60.0660211085912,1.6489317504642
"2394",5,3351,1,58.3859181006866,1.51827099779008
"840",7,3242,0,59.8546539284549,1.63210330537629
"3496",4,3814,0,45.6814550259013,0.743422800910603
"1007",7,3129,1,68.6771279219377,2.4350953308135
"3040",5,3729,1,54.4541436074568,1.2394890609671
"2446",5,3068,1,52.6672744300788,1.12480319387658
"935",7,3398,1,57.3230321552854,1.43923106838968
"5431",7,3399,0,74.9774106311169,3.14369395003816
"4782",4,3813,1,42.8224021133061,0.61596405416959
"2450",5,3298,0,52.0620365374241,1.08760010113304
"5851",3,3348,1,38.607456304377,0.455623214707189
"8679",3,4020,1,38.1950530481188,0.441604405392781
"21882",5,3497,1,59.3457405511442,1.59204847144493
"2106",5,4020,0,52.2102322068548,1.09663361262366
"5397",4,3186,0,43.0318624635586,0.624772638835265
"1738",6,3773,0,64.7384816821259,2.05057466909155
"4127",4,3185,0,46.3606323367296,0.77604569894297
