"","age","polygon","sex","length","weight"
"3784",4,1967,1,45.8982356421399,0.753735585653816
"1241",5,3067,0,47.1993051498137,0.817608308666914
"4349",4,2311,1,40.7054164260113,0.531472249567262
"2083",5,2376,0,55.2624161533056,1.29378944542506
"4804",4,2544,1,45.2850911222137,0.724807120022946
"5533",4,2369,0,43.9447391875957,0.6641279205557
"1997",5,1967,1,51.4499461208921,1.05080665562903
"3992",4,2495,0,47.8105055577123,0.848800434135437
"1369",5,2495,0,52.7890717877081,1.13238941176368
"4987",4,1967,0,42.8338804368483,0.616444635573017
"7660",3,1929,1,39.2991114620039,0.479784742643685
"3470",5,3186,0,52.4723360402703,1.11273089596801
"5493",4,1666,1,40.5602438081485,0.525975246334433
"4434",4,2755,0,43.6456159945997,0.651058346116037
"4822",4,2487,1,47.7185605758632,0.84405904721949
"2001",5,1929,1,49.4262258515723,0.934994083485054
"1407",5,2251,1,57.5569459000857,1.45638806805108
"3695",4,2372,0,42.6898298513884,0.610431250068602
"2226",5,2488,0,50.6852739851876,1.00600170945001
"3280",5,2150,0,60.5957521683042,1.69160683387583
"5124",4,2252,1,46.0674499294591,0.761850447674294
"3204",5,2494,1,53.1090714174022,1.15248060573337
"4015",4,2425,1,40.3594600324041,0.518434202634573
"4115",4,1710,1,44.7221832197601,0.698899299225499
"5183",4,2072,1,43.7608820918398,0.656074475113795
"4608",4,2559,1,46.5249249638338,0.784075742394825
"4048",4,2836,1,44.4691294897912,0.687453444748087
"1928",5,3128,0,44.5090978873673,0.689253007958752
"4603",4,2037,0,40.1605155019799,0.511032577336588
"5706",3,1667,0,38.7629488051032,0.460983727564668
"1566",5,2835,0,52.3454115120519,1.10491651399052
"4468",4,3128,1,47.9661770093245,0.856867839680614
"4466",4,2150,1,42.6475524506387,0.608673719905513
"538",15,1967,0,94.8423816510802,6.22973851999519
"1383",5,2376,0,59.5925422417844,1.61139180998073
"4251",4,2311,0,45.4525894918331,0.732636076024111
"2003",5,2559,1,56.1410741001161,1.35456413551108
"3908",4,3080,0,40.5114432131651,0.524135814337427
"2103",5,2488,1,52.5126289879258,1.11521918151315
"1836",5,3068,1,52.3306353097573,1.10400913320071
"3616",4,2375,0,43.2231487201094,0.632888803520496
"1209",5,2755,1,50.072259940572,0.971002877926306
"2148",5,1966,0,46.9065929200555,0.802940385077647
"4433",4,2369,0,42.0435539989272,0.583926249275011
"2353",5,2492,1,54.6849168004524,1.25483687421742
"8512",3,2371,1,38.659121058216,0.457399762528361
"3737",4,2252,1,40.3830146267667,0.519315168232669
"228",7,1583,0,63.9450042013048,1.97828997425964
"8763",3,3080,0,38.3035667046263,0.445265250956718
"4236",4,2001,0,40.173494967618,0.511513342671147
"3684",4,2252,0,43.140178551009,0.629359983063396
"4713",4,2199,1,50.2958514852814,0.983674209929474
"2976",5,1844,1,47.4562806816519,0.830629490882499
"4375",4,2480,0,38.2171607822896,0.442348629169825
"2910",5,2544,1,48.6996970476029,0.895558789106917
"4265",4,2111,1,42.275423964129,0.593346906848788
"3602",4,2074,0,43.5057764412957,0.645006711405098
"3781",4,2835,0,47.9101772973501,0.853959981605834
"3284",5,2492,0,54.8576170350639,1.2664037144541
"6426",3,1800,0,39.9527335447896,0.503376569649953
"3393",5,2559,1,51.481056580423,1.05265672523621
"1",8,2553,0,66.1137341421754,2.17992471125811
"4213",4,2152,0,43.8619210998722,0.660492278322796
"4248",4,2610,1,42.2713549479405,0.593180732801643
"9144",3,1624,1,39.0546495667516,0.471151278480892
"4735",4,2372,0,43.3006442840434,0.6361964891479
"3896",4,3080,1,46.6708692672207,0.791254558001201
"4080",4,1665,0,46.7473670944608,0.795034560136292
"2936",5,1583,0,59.1501760463111,1.57682960791875
"4879",4,1889,0,51.6734561412448,1.06414580962436
"3149",5,3021,0,56.230165548604,1.36082891602023
"3729",4,3021,0,44.2878856963492,0.679331702805973
"4284",4,2074,0,46.6135362353297,0.788429296700795
"2214",5,2369,0,50.6813859839866,1.00577716388375
"8760",3,1667,0,38.8840496721172,0.465187159940992
"5087",4,2480,0,46.4929703087988,0.782509660164191
"3049",5,3126,1,52.8828895979558,1.13825574772957
"2539",5,2376,1,57.6688160204296,1.46464069702675
"2630",5,2755,1,52.6854423750661,1.12593267130112
"219",6,1801,1,56.1745416828687,1.35691530215478
"4825",4,2610,1,45.191496395158,0.720456470849299
"3312",5,2949,0,57.7066715496115,1.4674402236166
"5284",4,2948,1,48.5017065392607,0.885004771382376
"4723",4,3126,0,44.3039017850615,0.680046851531711
"2038",5,2557,0,53.5739758872508,1.1820843559423
"2191",5,1711,0,50.6488049199514,1.00389678708874
"1521",5,2201,1,53.721742507424,1.19159713323711
"2548",5,1888,0,56.6725393370416,1.39221773694147
"3108",5,2542,1,51.526613226413,1.05536973286332
"3943",4,521,1,48.3209476783261,0.875440883945138
"5375",4,2304,1,45.3182272814011,0.726351541407394
"1512",5,2153,1,47.2601867053174,0.820681030739553
"5000",4,2373,0,42.992943262328,0.623129729510922
"1052",5,3020,0,48.6030264525245,0.890395438195027
"728",9,3021,0,75.0574066875921,3.15346438322658
"22",8,2153,1,65.8597523544203,2.15564458155913
"1943",5,3126,1,58.9370740160477,1.5603550364392
"3140",5,2373,0,44.2691100406843,0.678493962924496
"1055",5,3021,0,56.5246846727149,1.38167435450185
"3015",5,1623,0,56.1086765008395,1.35229068603492
"4834",4,2836,0,44.5646559109637,0.691759620748558
"5648",3,1583,1,38.791394376246,0.461968828552392
"3178",5,3186,0,49.4766826524353,0.937774356455075
"3225",5,521,0,48.8912425107612,0.905847545404663
"545",9,1967,0,76.4315604895212,3.32442331551401
"4479",4,2372,1,42.5303842170338,0.603820239351018
"2887",5,2110,1,47.0919765494738,0.812209789458318
"1673",5,1967,1,51.3909468704395,1.04730396588535
"1531",5,3187,1,56.0002203468088,1.34469817815823
"4602",4,3184,0,44.5231265702787,0.689885376829444
"118",9,521,0,84.920289061399,4.51664591161213
"2763",5,521,1,51.0925324086831,1.02970495783417
"1877",5,2836,1,47.7125013034488,0.843747196826569
"401",8,2488,1,78.5971999556094,3.60601286549946
"4047",4,2559,0,44.1166175137929,0.671715094451166
"144",10,1967,0,89.0596607266287,5.18757634149375
"3421",5,1756,0,45.9013689945699,0.753885331083701
"8598",3,2370,0,38.7888489971293,0.4618806230796
"2364",5,3127,1,53.7980126226011,1.19652677587381
"4440",4,1665,1,43.3864784339942,0.639873305003973
"3967",4,2836,0,47.2226634239623,0.818786317828879
"979",5,2559,1,55.3952079497585,1.30285708338391
"9100",3,2495,0,42.7683597611453,0.613704680621638
"3614",4,2488,0,46.265021068263,0.771397503826338
"2919",5,2949,0,55.2088819246886,1.29014562954352
"2700",5,2494,0,55.4974848053236,1.30986938280604
"1303",5,2543,0,52.2072721139737,1.09645269505566
"2264",5,2376,0,51.9566447911763,1.08120558365577
"2168",5,2374,0,57.952043729689,1.48567141059834
"2866",5,2374,1,47.8746069431928,0.852116312610088
"2736",5,3183,1,47.0820922412239,0.81171379878104
"4624",4,2559,1,42.6919083550101,0.610517742140908
"2665",5,1929,0,56.7846892876289,1.40025016858864
"253",8,2479,0,71.8312007637355,2.77500572140943
"3077",5,2612,1,53.7836451624829,1.19559712815361
"5685",3,2311,0,40.4622654223597,0.52228644121096
"3562",4,1845,0,47.2545737630813,0.820397426143725
"137",7,1967,0,69.6897340099842,2.5410541108244
"35",6,1665,1,57.36975230295,1.44264721541943
"3776",4,2367,0,40.8955365258788,0.538728044324826
"1413",5,1712,1,57.9151277165735,1.48291909925195
"8548",3,2372,1,38.7196861657489,0.459488140151619
"3244",5,2754,1,60.3758967122764,1.67380840275646
"259",7,2755,0,72.1710542084822,2.81338493829434
"4149",4,1665,1,52.7986926186649,1.13299007760243
"8592",3,3183,0,40.3479317503658,0.518003391018566
"5135",4,2887,1,47.4117785639773,0.828364855342073
"935",5,1583,0,55.5696722167627,1.31483357407235
"4103",4,2887,0,50.2418568941364,0.980604360808307
"3861",4,2424,1,44.9351140020868,0.708626684540016
"492",8,1889,0,67.812833874267,2.34698490310812
"4537",4,2488,1,45.9144421540788,0.754510318571736
"2625",5,2109,0,48.6627634018782,0.893583783095814
"4718",4,2432,1,44.4564403338612,0.686882765561386
"3461",5,2479,1,48.8282171569784,0.902453657096981
"3612",4,2494,1,39.9304444955821,0.502559799939385
"1038",5,2495,1,50.2244330971849,0.979615078859467
"2122",5,3020,1,54.8703804565714,1.26726132839532
"4432",4,3127,1,42.1160191900886,0.586859813828314
"3702",4,2072,0,46.0764921594675,0.762285684364705
"3883",4,2494,1,44.7051177388611,0.698123508017203
"3389",5,2001,1,51.8558938511776,1.07511575956947
"1541",5,3183,0,52.445144747753,1.11105376242878
"265",8,2479,0,76.4546094779078,3.32734150520148
"5341",4,1967,0,43.6030541929897,0.649212532885666
"4769",4,2150,1,47.2904070749771,0.822209078417856
"2633",5,2367,1,55.7460774702173,1.32701654894783
"3554",5,2369,0,46.2045853962959,0.768468837462614
"2876",5,2178,1,49.8068103004191,0.956099054738253
"136",8,1256,0,67.5424213271524,2.31985406520837
"944",5,2271,0,57.8229548629248,1.47606167219878
"4158",4,2046,1,46.8137083413985,0.798322273278596
"3933",4,2573,0,47.4745233236267,0.831559000303306
"1838",5,1727,1,59.3470818719814,1.59215318472575
"1487",5,1298,0,55.6477958428914,1.32021988320351
"2039",5,2131,1,52.1563198321095,1.09334161866355
"3433",5,573,1,53.9241961300411,1.20471187940313
"5631",3,1344,0,39.7089016687905,0.494488733380908
"1818",5,2274,1,47.603920874894,0.838171739892288
"4121",4,1544,1,41.4236799065099,0.559224687814072
"1220",5,1675,1,52.8505406166574,1.1362307500131
"1558",5,1905,0,54.1319479020162,1.21826795754955
"1316",5,2124,1,59.1079300903814,1.57355461325534
"5166",4,1938,0,54.3286120809285,1.23119244348345
"8180",3,2391,1,38.0058845176314,0.435269906722765
"264",6,1900,1,62.4251494729855,1.84454431987843
"782",7,930,1,64.7810711133254,2.05450275274561
"5114",4,713,1,39.7685787448492,0.496654402993765
"3815",4,1860,0,43.7634926467256,0.656188373516424
"882",5,1043,1,48.3734993576494,0.878214344212665
"3922",4,1132,0,45.2719690198537,0.724196116902766
"1275",5,2272,0,52.4566376753884,1.11176243289356
"1671",5,928,1,54.6674045556445,1.25366785487148
"2769",5,1675,0,59.7707499319453,1.62545449697047
"2756",5,1503,0,54.0645537279964,1.21385948608483
"5776",3,1218,0,38.5715734708332,0.454392014071126
"8630",3,2397,0,38.1698685933017,0.440757610326602
"620",7,1943,1,78.652305282713,3.61337489446855
"3714",4,2396,1,41.1012034861293,0.546650050615066
"4314",4,1943,0,38.7686374076179,0.461180619637129
"819",5,1296,0,56.004328907521,1.34498528808418
"1066",5,760,0,51.2620199707403,1.0396764750214
"4124",4,1764,1,49.8855204892408,0.960502507657336
"3112",5,1094,1,54.8128453129194,1.26339837535661
"3397",5,2272,1,48.181438499335,0.868106069902287
"1893",5,811,1,48.6295877666462,0.891812173765615
"4942",4,870,1,51.4518820967784,1.05092172147359
"1104",5,2640,1,51.5402898305831,1.05618510221898
"4409",4,2506,0,45.2750068837239,0.724337538564632
"1428",5,1627,0,49.0211226170083,0.91286793061996
"1043",5,1765,1,56.962144879773,1.41302197937828
"5504",4,924,0,41.3923977849197,0.557996644750497
"4810",4,1850,0,49.4853947530469,0.93825495967939
"2937",5,922,1,56.1954917177639,1.35838844754631
"6316",3,1769,1,38.1427594373639,0.439847291474105
"4453",4,328,0,47.5262030896498,0.834195922932704
"870",5,475,0,52.3487600125649,1.1051222075701
"2026",5,2277,1,52.614905303853,1.12155163562341
"5517",4,1093,1,42.6050718038878,0.606911089130911
"4317",4,2275,0,42.4661021083801,0.60116829487543
"1724",5,1728,0,51.3392284783173,1.04423983956705
