"","age","polygon","sex","length","weight"
"1",9,2690,0,77.4064252881629,3.44932240447282
"2",8,1811,0,74.9216643276219,3.13689705639018
"3",10,4484,0,84.6287432220235,4.4716700331423
"4",9,1787,1,75.3938187447437,3.19477069392254
"5",10,3035,1,83.1524940891186,4.24844255256773
"6",10,3823,0,76.5156941573556,3.33508345440592
"7",8,2010,1,67.4502032175976,2.31064900073766
"8",8,3160,0,67.2109652961155,2.28688050245597
"9",9,2772,0,75.3149146300608,3.18505077930112
"10",9,1031,0,75.9779522004418,3.26733417019974
"11",9,4467,1,71.1032063053291,2.69395423615044
"12",9,1554,0,75.5761092360146,3.21730080519518
"13",11,1865,1,84.62858565428,4.47164580548677
"14",9,1558,1,85.3881562468898,4.5894411597182
"15",8,2492,1,81.1814211917677,3.96197322781622
"16",10,1861,1,82.518963161358,4.15493404282794
"17",7,1397,1,59.4642908163168,1.60132083558188
"18",8,1775,0,66.2012870456925,2.18833599858272
"19",8,2829,1,67.4356363454538,2.30919715511744
"20",7,2386,0,72.8214290581409,2.88779891849119
"21",7,2322,0,63.4752987503349,1.93629943212061
"22",8,3646,1,70.9856271181444,2.68101113264923
"23",7,2478,1,63.2372641970764,1.91524495743036
"24",8,1264,0,76.9858013870064,3.39506139914845
"25",12,2664,0,91.3398159461946,5.58359191481969
"26",7,2021,0,68.4809672959961,2.41491057783883
"27",7,1097,1,67.0350405410449,2.26950500783461
"28",8,2775,1,72.9334122827744,2.90074061868871
"29",9,1550,1,77.2912191278337,3.43440449308879
"30",7,597,1,71.0888088171367,2.69236716365962
"31",9,3346,0,72.9570663569737,2.90347913803509
"32",9,2799,0,77.5151391686424,3.46343858233045
"33",9,3356,1,83.2456477225616,4.2623072948982
"34",7,1909,1,71.3840167183622,2.72503159418715
"35",7,3576,0,62.3586861400462,1.83883528171517
"36",10,1601,0,81.6997460268355,4.03603516062769
"37",8,3221,1,74.0061474454509,3.02664840445401
"38",15,1429,0,97.1293903649228,6.67702671942079
"39",11,2080,0,81.7428612456404,4.04223637398111
"40",22,1944,1,115.181814523931,10.9652839033277
"41",8,1998,1,72.0148372726835,2.79570058714662
"42",9,2353,0,76.0635528046213,3.2780578287602
"43",7,2962,1,62.1939940916639,1.82473864162698
"44",7,3331,1,72.2112728889062,2.81794969905164
"45",11,2521,1,83.3116424403925,4.2721477264108
"46",9,2770,0,83.0308401723924,4.230380520451
"47",11,3021,0,86.9567302077034,4.83910448640798
"48",8,2288,0,66.8473384156785,2.25106209330852
"49",8,526,1,70.3627188928626,2.61312201136812
"50",7,997,0,65.5863240672957,2.12970455976233
"51",9,3030,1,78.5794072316637,3.60363787578795
"52",10,2489,1,82.6308392209268,4.17134759927746
"53",8,2805,1,73.3266004447685,2.94648203781934
"54",7,2342,0,65.0611267053296,2.08045574909
"55",10,2118,1,77.7962529717193,3.50011604570787
"56",14,1552,0,93.7186412919606,6.01736419706866
"57",10,1764,1,90.3536931995806,5.4099752763148
"58",9,687,0,68.3398205898807,2.4004548570885
"59",10,4498,1,81.8352366962774,4.05554367670685
"60",9,2236,1,74.780030506369,3.11967168884645
"61",9,2107,1,83.2347314887097,4.26068101740551
"62",12,2481,0,94.7027096114167,6.20307859760286
"63",8,3274,0,63.6717761660928,1.95379211783701
"64",8,672,1,77.3729940703575,3.44498906390796
"65",10,2602,1,74.7927974868435,3.12122184426985
"66",7,2573,1,61.9678274317248,1.80549600370536
"67",8,2226,1,69.1753638608238,2.48686042426145
"68",8,1655,0,71.4952406174843,2.73740552593639
"69",7,2244,0,71.258178297716,2.7110760927876
"70",8,3423,1,69.6804843199513,2.5400727917855
"71",7,3545,0,68.5058747119028,2.41746741853529
"72",8,681,0,72.0108656138163,2.79525193398958
"73",8,2412,1,61.8305735797346,1.79388342163802
"74",13,3020,0,86.61369928242,4.78376300143208
"75",13,1226,1,94.8942201540406,6.23965230459087
"76",10,2788,1,82.6516177761851,4.17440074015562
"77",10,4467,0,87.5183497135987,4.93061535433291
"78",9,3322,0,81.5920380996171,4.02057094190541
"79",10,692,0,74.64884406229,3.10377241156334
"80",11,3264,1,88.9465415221566,5.16842558727251
"81",8,2646,1,72.0869929964028,2.8038597939347
"82",9,1685,0,78.7053735764169,3.62047409571644
"83",7,1630,1,67.845564574611,2.3502828742967
"84",11,4025,0,79.7295438189115,3.7592809829
"85",10,3257,0,78.1245787491545,3.54327499211866
"86",9,2134,1,80.5163122576992,3.86825203587304
"87",12,1766,0,91.8747997840119,5.67929235573216
"88",15,1623,1,98.7214917632729,7.00052739056623
"89",7,1630,0,61.4165360771046,1.75915036039868
"90",12,1583,1,82.6077836828637,4.16796160094579
"91",11,232,1,84.9472275134567,4.52081654261125
"92",8,3615,0,74.8193060237105,3.12444210174095
"93",7,2720,0,76.6594596532018,3.3533511119196
"94",7,1674,1,60.6830122842341,1.69870527741259
"95",10,3985,1,72.4321936406629,2.84311058548457
"96",9,2088,1,69.080012417487,2.47689838180886
"97",7,2161,1,68.5960822627605,2.4267424353939
"98",10,1631,0,79.4816983560136,3.72537553498562
"99",13,3273,1,82.403799138875,4.13808243995975
"100",11,1633,0,76.6448373370101,3.3514901249994
"101",9,2329,1,72.9953994576223,2.90792070469551
"102",9,3575,0,82.2833199085741,4.12050115829324
"103",8,3140,1,74.4775368539155,3.08309085415622
"104",8,1879,0,65.83017031048,2.15282819720503
"105",9,4105,0,72.2181916428868,2.81873545712321
"106",8,4304,0,65.4991718757642,2.12147974518894
"107",9,3403,0,77.2546132793563,3.4296733257782
"108",10,2864,1,78.7821148143559,3.63075632257854
"109",9,3136,1,76.3067913840129,3.30865568628852
"110",9,1506,1,81.5338043097161,4.01222621862586
"111",7,3587,0,72.6132547362921,2.86384140940186
"112",9,3551,0,71.9180647943112,2.78478226109193
"113",12,2153,1,86.3879966029218,4.74757775789381
"114",9,2314,1,74.7962718940739,3.12164379120427
