"","age","polygon","sex","length","weight"
"9384",3,1511,0,39.0792188130337,0.472014323285251
"1403",6,3773,1,54.5231983109842,1.24406862209705
"2093",7,3536,0,68.5829953017567,2.42539540610372
"620",13,3185,0,81.9285728147692,4.06901854132215
"1739",4,3813,1,43.3030618020202,0.636299856351313
"609",8,1511,1,82.3866287320203,4.13557379585058
"2660",3,3494,0,40.2250375802569,0.51342543463306
"1018",18,3128,1,90.6441575112372,5.46074066481973
"1962",6,3729,0,66.6824058912516,2.23493786667167
"617",6,3129,0,60.9498877742726,1.72053635663288
"3085",3,1511,1,40.2126616219009,0.512965892710657
"1187",7,1511,0,61.6952751341815,1.78248436721406
"61",7,3494,0,64.276065724829,2.00824228810733
"1542",13,3535,0,91.6155950550063,5.63279127736454
"1330",11,3729,1,86.145836164916,4.70895425315153
"9287",3,3448,1,38.1222627865623,0.439159838793312
"3151",3,3536,0,39.1444286585531,0.474309982090235
"1509",14,3128,1,94.9095809999183,6.24259195634539
"2022",11,3242,0,92.8253912433845,5.85198277785577
"1569",14,3815,1,98.9744039859127,7.05284452210531
"7773",3,3535,1,38.6946265973021,0.458623290539165
"5308",3,3729,1,40.3040824002361,0.51636688861841
"1366",5,3494,1,51.6107067277655,1.06038974953631
"121",4,3128,1,45.4312808322329,0.73163703267126
"882",5,3773,0,55.8225322473111,1.33231963077731
"148",9,3242,0,80.6697900272595,3.88974813614535
"7409",3,3813,0,38.4550983178685,0.450410607548102
"6697",3,3128,0,40.4080064835342,0.520250962613938
"1041",11,3068,1,81.9915480868157,4.07812681519563
"1983",9,3493,1,71.7827540340392,2.76956284530279
"1301",7,3069,0,68.8219777616743,2.45007110556819
"7385",3,3129,0,38.2764184939657,0.444347510684387
"984",12,1511,0,85.6927634925375,4.63724623668611
"1324",5,3495,1,51.7476582389281,1.06859866127943
"1124",7,1511,1,73.0924198659457,2.91918215405184
"556",4,3185,0,45.5848060697769,0.738854988225864
"1314",7,3185,0,71.5967693731741,2.74873299521967
"9690",3,3813,0,40.9516479870718,0.540881853248296
"531",6,2198,0,57.6278436713877,1.46161462537199
"627",6,2198,1,62.666962123106,1.86541357860864
"8524",3,2376,1,39.6263477180865,0.491503097745542
"368",4,2899,0,45.3126796535975,0.726092825292082
"338",9,2494,1,78.9368975969766,3.65155327446689
"93845",3,1511,0,39.0792188130337,0.472014323285251
"2916",3,2494,0,38.6678439304245,0.4577001556866
"1973",6,423,1,59.2873107219568,1.5874913991544
"4684",3,2001,1,38.1710860665424,0.440798521769547
"625",12,2073,1,79.7742603580752,3.76541972337278
"4361",3,426,0,41.551504742413,0.564261143759392
"553",12,2888,1,79.3651067847188,3.70949538826667
"1165",9,2513,1,79.350578105323,3.70751965445348
"3381",3,2429,0,38.6363694183061,0.456616863887071
"1965",8,2251,0,80.0430736344085,3.80246143671302
"297",7,2686,0,63.4444433121224,1.93356170067745
"838",4,3019,0,42.1743363575856,0.589227644414908
"2090",5,2198,1,50.1482162551528,0.975295366833565
"124",6,2837,0,52.9553893132679,1.14280272131605
"1016",5,2899,0,49.6723408686986,0.948606836191103
"953",6,1889,1,67.4136917762546,2.30701112254721
"1151",7,1888,0,72.9560636851608,2.90336302059775
"8859",3,3020,0,40.4076418607006,0.520237301737112
"1922",6,2074,1,59.8736107605572,1.6336079703912
"1553",5,2251,1,53.3704195802626,1.16906182978834
"8",4,2371,1,45.0763681226491,0.715128413057113
"257",5,2368,0,49.1278167197002,0.918661690109407
"748",6,2369,1,57.3254611941047,1.43940854715139
"10414",11,3068,1,81.9915480868157,4.07812681519563
"2445",3,2835,0,38.6795127675545,0.458102202684512
"268",6,2313,0,59.0090479921563,1.56590652855
"6835",3,2886,0,38.4231715809582,0.449323286447725
"8866",3,2491,0,41.7540809991207,0.572303721024399
"2222",3,2494,0,39.5986503516274,0.490504055741705
"9727",3,1930,1,38.0936416560107,0.438201073519718
"1735",4,2612,1,49.6572860663897,0.947770436317372
"200",5,2109,1,59.5593311073242,1.60877992063325
"9848",12,1511,0,85.6927634925375,4.63724623668611
