"","age","polygon","sex","length","weight"
"1",11,719,1,81.6936285192336,4.0351557925722
"2",24,1777,1,109.564948837354,9.4806291403189
"3",15,2724,0,83.4955595526411,4.29965014818609
"4",12,1469,1,89.2870219149763,5.22620869223996
"5",11,4370,0,73.1492236730931,2.92578880814436
"6",10,975,1,85.4910125642009,4.60554708290006
"7",12,1750,1,90.6123719947383,5.45517023700826
"8",11,1773,0,88.3504422683202,5.06827397243156
"9",12,3325,1,94.9546995655296,6.25123168923255
"10",12,2015,0,87.4680249379859,4.92236944935073
"11",16,1142,0,94.490758826783,6.16276567408108
"12",10,4148,1,85.3633242870181,4.58555835511488
"13",11,3988,0,87.7750947482277,4.97282513977002
"14",10,3358,1,82.5226750917378,4.1554779463099
"15",13,1480,1,90.1029412592144,5.3664005088896
"16",11,3779,0,83.6725559912626,4.3262271590977
"17",10,1662,0,79.2020023897196,3.6873546949268
"18",10,1982,1,87.5736594436914,4.93968851533006
"19",11,2195,1,91.1535830270652,5.55052778938116
"20",11,3023,0,93.8390469498773,6.03988858162004
"21",10,2495,1,81.3659076805236,3.98823080185152
"22",13,3309,0,81.9756737599915,4.07582961077033
"23",12,1642,1,98.7222232823756,7.00067834323092
"24",14,866,1,93.8314938566169,6.03847399420111
"25",12,3253,0,84.949826599068,4.52121906861184
"26",12,2267,0,82.936828233858,4.21645708832322
"27",15,426,0,100.99803015536,7.48071715224351
"28",14,982,1,88.857517786827,5.15338679987093
"29",16,1385,1,98.161973489828,6.88569264025296
"30",14,1469,0,88.3787536877084,5.07300155241202
"31",10,3259,0,78.6243693475706,3.60964144353769
"32",11,1484,0,86.9942489575894,4.84518278574792
"33",11,1298,1,88.4244422744011,5.0806369600363
"34",10,2109,0,80.863652579955,3.91701239949436
"35",10,2701,1,85.471435547268,4.60247873011559
"36",12,2144,0,84.9924103109883,4.52781745049258
"37",11,3146,0,95.6526646575347,6.38588609031464
"38",11,1935,0,85.5422087081463,4.61357752311416
"39",16,2377,0,95.0936004136217,6.27787901101044
"40",13,2860,0,100.441021216225,7.36129196953255
"41",11,1268,0,89.7405869223498,5.30383983021206
"42",10,2395,1,85.0460512724608,4.53613815382049
"43",11,1747,1,81.2033864684142,3.965093530805
"44",13,2706,1,93.1683147850237,5.91511597226457
"45",11,4294,1,76.2359255494204,3.29972195187344
"46",20,2173,0,108.525473206814,9.2212521508963
"47",11,1703,1,89.007390731077,5.17872140460471
"48",18,3787,0,98.2467954984297,6.90302127018228
"49",11,1909,0,86.8990915123669,4.82977636944935
"50",12,1472,1,80.9870796375662,3.93443599773293
"51",12,1384,1,83.5792725694579,4.31220673145386
"52",11,1913,1,90.8246228129135,5.49243808277756
"53",12,2573,1,93.1217546813399,5.90651802721964
"54",16,2354,0,98.9024478929521,7.03793374052148
"55",16,2533,0,102.481289976666,7.80491940690796
"56",12,1808,0,81.6140259681875,4.02372469604438
"57",10,1840,0,79.097185569398,3.67317216492957
"58",16,1399,1,97.5470856572737,6.76092774733631
"59",11,3159,1,79.6398390335038,3.74698601567258
"60",11,2192,1,84.04424183275,4.38238834264182
"61",10,2317,0,89.2758960585113,5.22431384951069
"62",18,3407,0,101.069586030555,7.49615058121809
"63",10,2095,1,79.401516576214,3.71444973809326
"64",10,3990,1,80.0016561029684,3.79673870175753
"65",11,2711,1,88.9844716969762,5.17484187583606
"66",11,1698,0,84.6425028431173,4.47378604819654
"67",13,2571,0,90.2566638864988,5.3930864356094
"68",17,2130,0,96.7445842303658,6.60033947434513
"69",11,2155,0,89.0163376340594,5.18023637408879
