"","age","polygon","sex","length","weight"
"1293",4,3897,0,43.9837136607291,0.665843401405953
"4258",4,3854,1,39.8619315398475,0.500054628519317
"1083",13,3300,1,92.9728631865804,5.87907829078958
"4358",4,3450,0,46.4408523562056,0.779959791985
"4943",4,3396,0,41.0391010991082,0.544249950831274
"3709",4,3246,0,43.3851517541828,0.63981636912652
"1058",6,3981,0,58.1881679599739,1.5033552372516
"2640",4,3772,0,46.262346005374,0.771267717640658
"3087",4,3728,1,45.5277020101843,0.736164820246677
"3233",4,3454,0,45.4094364566335,0.730613801210499
"4745",4,3395,0,46.3417074870491,0.775124201667432
"2955",4,3298,1,45.5929487757337,0.739239115304217
"1079",9,3728,0,73.0477415432868,2.91399265834144
"6816",3,3452,1,38.00954747721,0.435391994696428
"3851",4,3896,0,43.5117513729774,0.645264521667966
"929",6,3186,0,62.5789232053553,1.85779767634954
"4267",4,3186,1,50.7720187214174,1.0110200791195
"4722",4,3249,0,44.5459249469745,0.690913867973704
"7020",3,3981,1,39.4237113028788,0.484224798590358
"256",11,3813,1,85.7105892985072,4.6400538962435
"4548",4,3813,0,45.2443685614213,0.722912063136453
"6065",3,3397,1,38.3254458047952,0.446005774578748
"1485",4,3069,1,45.9734649753581,0.757336251609656
"3655",4,3855,1,46.568330502549,0.78620631999391
"6346",3,3248,0,38.5842046143955,0.454825160568338
"1318",4,3187,0,42.7637045952155,0.613510314821403
"4277",4,3938,0,49.5109730302516,0.939666919921365
"1998",4,3347,0,44.5153008299695,0.689532570145756
"612",5,3186,0,47.2891598200163,0.822145975926591
"3286",4,4059,1,40.6928293375043,0.530994149936705
"239",9,3186,0,79.1820446971563,3.68465149880615
"3784",4,3940,0,47.6852483319697,0.842345512933103
"8431",3,3450,0,39.6835162099125,0.493569382369901
"3478",4,3300,0,44.4854157122567,0.688186353493228
"3646",4,3347,0,41.5308683090897,0.563446036025689
"4788",4,3300,0,44.4936097041226,0.688555291428745
"2907",4,3981,1,39.8189959777594,0.498488878451793
"913",6,3941,0,57.4087523428483,1.44550294527816
"867",7,3346,1,61.6390118385696,1.77775814990693
"5580",4,3854,1,40.5226500730637,0.524557858387148
"1117",5,3981,0,55.0992093792373,1.28270179850794
"637",6,3773,0,63.4309818991248,1.93236809719274
"1903",4,3070,1,43.0113752316084,0.623907450501152
"2035",4,3941,1,46.7796764371912,0.79663462130066
"5316",4,3449,1,39.4792174806877,0.486211385795889
"5779",4,4059,1,42.0459235605762,0.584022022244777
"3803",4,3011,0,47.2384704906279,0.819584134663521
"3533",4,3815,1,42.421834736021,0.599346506279562
"1084",6,3981,1,57.8040503821338,1.47465780392377
"3129",4,3347,0,48.560972731761,0.888155386135153
"2015",4,3247,1,42.9476385289427,0.621220840274614
"5810",4,3938,1,43.8528254025754,0.660093783143018
"3902",4,3453,1,44.5025868472853,0.688959640078934
"366",7,3346,0,57.3755782587254,1.44307357836828
"691",7,3450,0,74.0734690835177,3.03466738333978
"1906",4,3128,1,43.4059587032793,0.640709704461363
"5344",4,3011,1,49.3207809324597,0.929201331834625
"5431",4,3010,1,44.2385317673978,0.677131060936225
"986",11,3773,1,79.5577491559811,3.73575790439837
"5850",4,3772,1,44.3468094141179,0.68196519327549
"3705",4,3248,0,41.8679240879615,0.576856301044589
"5405",4,3249,0,44.6454627348305,0.69541605262219
"772",11,3011,1,94.6374004951443,6.19063844754684
"5156",4,3247,0,41.9727991511474,0.581071226473157
"853",6,3190,0,49.755688885296,0.953246169899611
"314",12,3814,1,87.1504353810855,4.87053992692388
"1320",4,3980,0,38.8086007776543,0.46256537501497
"403",10,3300,1,75.0251085527662,3.14951720877318
"1944",4,3186,1,52.6642600673306,1.12461586684041
"1128",6,3246,1,63.1082380761441,1.90389549357481
"3345",4,3772,1,44.1893164788728,0.674941265449778
"3476",4,3249,1,45.8950833517218,0.753584954863766
"817",8,3250,0,79.9238815242402,3.78600772845027
"2116",4,3981,1,41.3386587746208,0.555891145605093
"659",14,4059,1,94.1577093728407,6.09976789033813
"5615",4,4059,1,47.6760183751052,0.841871141424826
"2685",4,3247,1,48.2928842250413,0.873962168594271
"5361",4,3854,1,43.8389394998224,0.659485726785244
