"","age","polygon","sex","length","weight"
"2127",5,3452,1,62.8844838364568,1.88431832511753
"3444",4,3450,1,46.5029800291583,0.783000010683031
"1414",6,3347,0,59.1898112698866,1.57990627786318
"3740",4,3398,0,43.3425306427592,0.637989007635003
"3922",4,3246,0,43.196267705467,0.631744103499069
"3721",4,3298,1,44.4654058214544,0.687285945093691
"69",10,3396,0,78.2170346526496,3.55549117538105
"5764",3,3453,1,39.9494509411589,0.503256225812713
"4034",4,3494,1,43.5021425673236,0.644849947700929
"2665",5,3448,1,49.4044827275065,0.933797662894071
"4498",4,3244,1,40.3145447452741,0.516757045286537
"1305",6,3449,1,64.2507834457345,2.00594448462653
"2468",5,3244,0,52.341718765385,1.10468970300235
"867",7,3493,0,61.6712026550045,1.78046122788376
"1706",6,3450,1,53.3016381786295,1.1646829175449
"3010",4,3347,1,48.2445633791237,0.871419897007506
"1354",6,3069,0,58.1453271281661,1.50013659716101
"3977",4,3496,0,48.6265447389428,0.891649788825348
"4242",4,3448,0,48.1616333952907,0.867068081140986
"3458",4,3010,0,47.2709146104925,0.821223257591486
"4438",4,3495,1,45.6288180492051,0.74093278640848
"3422",4,3452,1,38.4286909529965,0.449511135042623
"1932",5,3494,0,47.2178037939117,0.818541144279598
"3934",4,3069,0,46.356923635894,0.775865056600096
"3042",4,3495,1,46.4399095987428,0.779913717914641
"1773",6,3493,1,57.9340284722671,1.48432784606098
"2254",5,3448,1,47.3795914533208,0.826729437248407
"499",8,3300,0,65.6241427973234,2.13328012850518
"1135",7,3128,1,68.8950535218741,2.45764916794149
"6442",3,3496,0,39.2213890316654,0.47702872165301
"2147",5,3069,0,50.8712959490715,1.01678361084612
"3694",4,3187,0,44.5548094673445,0.691314943002201
"2491",5,3010,0,57.5812191619874,1.45817610051751
"972",7,3244,1,64.1768207171409,1.99923222330605
"3624",4,3453,0,42.5486216554948,0.604574016598602
"566",8,3128,1,69.6533169709058,2.53719198893958
"2006",5,3453,0,48.5026950735708,0.885057262012002
"75",11,3398,0,92.5900264569043,5.80890843759599
"211",9,3187,0,73.2623418056146,2.93897440120344
"1008",7,3496,1,66.240730538024,2.19213232029862
"398",9,3496,1,73.4750024840372,2.96386861942907
"1193",6,3070,1,56.3963634496721,1.37256647879529
"2980",5,3497,1,50.6563345051711,1.0043311428239
"2971",5,3398,1,51.4809778773079,1.05265204224229
"2618",5,3398,0,48.7753934056063,0.899615558383756
"677",8,3398,1,71.9560638576583,2.7890661505145
"2529",5,3497,1,53.4462054367056,1.17389917203992
"4484",4,3346,1,43.2436336432889,0.633762046069277
"6069",3,3346,0,38.8764550730343,0.464922813747162
