"","age","polygon","sex","length","weight"
"784",8,3404,0,66.9036629498685,2.25658596222483
"642",11,3349,0,87.3423741024938,4.90182060972446
"3039",6,3357,0,58.8334525963435,1.55238522664903
"2980",5,3259,1,46.9102923267282,0.803124677376535
"2467",5,3457,1,50.9368284063965,1.02059988302583
"561",4,3308,0,38.6007466082163,0.455392827470595
"438",7,3455,0,72.2199785746378,2.81893842108245
"1103",4,3259,1,43.1103617037674,0.628094998570069
"509",4,3352,1,38.7794986033242,0.461556697117157
"3334",5,3357,0,51.0449136223109,1.02691472740272
"1747",11,3203,0,90.2316932884316,5.38874568049437
"3055",6,3309,1,68.2246202369378,2.38869865192847
"3520",4,3262,1,40.9957450899592,0.542578457685653
"293",8,3457,0,66.9277858483734,2.25895446555049
"1854",12,3303,1,92.2173698200654,5.74113465743861
"3598",4,3355,0,44.207378698223,0.675744388914013
"3158",4,3400,1,45.3218188005589,0.72651906577791
"994",4,3352,1,40.1495071499976,0.510625055474982
"104",8,3310,1,69.8737338459772,2.56062678126906
"2150",4,3349,0,40.5439647145737,0.525361171241163
"3586",5,3357,1,53.344550604777,1.16741363691262
"1966",9,3449,0,78.3596573984238,3.57439005536398
"3352",4,3457,0,43.2492246003849,0.634000517753089
"2257",14,3496,0,86.8984764973564,4.82967690049434
"1544",5,3302,0,49.022025657537,0.912916867082125
"3441",7,3404,1,59.2088925709172,1.58138886094348
"2538",5,3260,0,53.3073080981206,1.16504348053621
"2113",7,3351,0,68.5125173703243,2.4181496126037
"3415",10,3401,0,82.8787476984917,4.20787024819809
"529",5,3452,1,47.8560836037479,0.851157253337576
"1817",5,3353,1,49.2995273682422,0.928036600124165
"1702",4,3405,1,45.8173923354861,0.749878765960911
"1869",5,3259,1,53.5724449156784,1.18198605835568
"3100",5,3353,1,56.5431600319169,1.38298894044429
"3376",5,3261,0,49.67002444967,0.948478111341183
"905",4,3259,1,44.0171281904386,0.667316472111099
"116",4,3449,0,44.705232490147,0.698128722684843
"33",6,3451,1,56.3719365188624,1.37083720195876
"9",10,3357,0,79.0362489304658,3.66494344708475
"720",8,3311,0,75.4414361743698,3.20064592306324
"770",6,3259,0,62.9736467736704,1.8921036376391
"1860",4,3355,0,44.6380153003538,0.695078533894736
"1719",5,3253,0,48.6075106143732,0.890634512084045
"355",4,3457,1,51.79961993363,1.07172414048856
"623",8,3352,1,69.9488132385131,2.56864156187108
"2741",7,3308,1,66.2499037828863,2.19301583760706
"53",6,3458,0,56.823669541292,1.40304912867044
"2398",4,3355,1,46.1720784663882,0.766896599436491
"361",4,3458,0,41.1179661766318,0.547299074544328
"618",5,3453,1,56.3581080218785,1.36985886344673
"3321",4,3350,0,42.3515425805439,0.596461140031858
"629",6,3355,0,56.4887835063041,1.37912220776128
"2057",12,3260,0,84.688303135506,4.48083415303475
"2283",6,3253,1,63.9225660907074,1.97627059886952
"1303",23,3203,0,105.862584306281,8.57814407327904
"1323",11,3309,0,89.2953030229551,5.22761933912124
