"","age","polygon","sex","length","weight"
"4087",4,3772,1,41.7043838909419,0.570323753830847
"1533",6,3183,1,64.603496419581,2.03815736498649
"1001",7,3941,1,68.0459607017789,2.37054128694554
"2043",6,3186,0,56.2840095531229,1.36462435132128
"4968",4,3129,0,41.9596802603936,0.580542876242321
"949",7,4020,1,66.7042953883296,2.23707346270823
"1114",7,3941,1,72.7234581168696,2.87650772364747
"9550",3,3131,0,38.0837940300508,0.437871510665091
"1913",6,3298,0,66.3509236091837,2.20276098427312
"901",7,3189,1,62.225308943207,1.82741352208046
"4578",4,3898,0,43.4194055597531,0.641287473396713
"1330",7,3130,0,58.122613344607,1.49843194241751
"3662",4,3646,1,48.4446006906711,0.8819759494369
"5298",4,3069,0,46.6751115814468,0.791463874690439
"8205",3,3813,1,41.9836696899158,0.581509265602677
"1999",6,3246,1,66.3325236490517,2.20098387041921
"1855",6,3647,1,61.0826539290647,1.73146520532502
"2466",5,3070,0,45.6450517451925,0.741700143553278
"3523",5,3646,0,55.2842838143155,1.29527981221642
"4585",4,3186,1,47.5275284006542,0.8342636180433
"5541",4,3129,1,42.9838784728664,0.62274748209858
"1731",6,3941,1,54.9814783869552,1.27474244860445
"2856",5,3493,1,50.6551608041544,1.00426342795707
"1309",7,3687,0,62.5058821554684,1.85149469333925
"3438",5,3646,1,55.0559956768846,1.27977650483053
"5331",4,3184,1,46.3490887066229,0.775483525843305
"492",9,4020,0,78.8231042417573,3.63625616287615
"608",8,3186,1,75.7298877052464,3.23638787562192
"706",8,3128,1,76.7823814248036,3.36902222821341
"3544",5,3397,1,59.5671006334691,1.60939070575586
"8092",3,3448,0,38.9204249082369,0.466454645347893
"1820",6,3347,0,55.4261904754009,1.30497869720506
"3089",5,3453,1,55.5119121981315,1.31086054185687
"5362",4,3242,0,50.0387490295867,0.969113038338948
"268",9,3399,0,78.3819371108219,3.57734827150795
"2685",5,3186,0,49.9949334696235,0.966645714680813
"5025",4,3130,0,48.0230954828083,0.859830057758377
"3206",5,3686,0,52.0035837814934,1.08405049379173
"5030",4,3494,0,45.128910778909,0.717556831267978
"1157",7,3854,0,66.0224507413595,2.17117765696437
"4210",4,3982,0,44.630373280428,0.694732308318341
"2166",6,4020,1,55.6307267890354,1.3190418066439
"740",8,3898,0,63.2067094108639,1.91255327959792
"5231",4,3646,0,39.2512036400003,0.478084709432096
"7158",3,3249,0,38.2354877639587,0.44296620327454
"4476",4,3189,0,44.9153204273397,0.707718725681383
"5397",4,3898,1,46.2022735081649,0.768356950306572
"2480",5,3687,1,48.106777740919,0.864197340952862
"2204",6,3854,0,56.2890172823594,1.36497769621336
"2431",5,3494,0,55.192579950603,1.2890373725063
